path,label,label_idx
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\images87.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\images89.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\images9.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\images91.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\images92.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\images93.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\images94.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\images99.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\img_4dbc350fdc903.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\linear-IgA-bullous-disease-00008__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\nejm199511303332207_f1.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\S_0318_Bullous_pemphigoid_C0284417.width-320.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\S_0318_Bullous_pemphigoid_C0284421.width-320.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\S_0318_Bullous_pemphigoid_lesions_C0372849.width-320.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\SkinDisorder_Fig8.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\stock-photo-a-bullous-lesion-at-right-cheek-in-case-bullous-pemphigoid-1617830116.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\stock-photo-a-case-of-bullous-pemphigoid-blistering-skin-disease-in-an-elderly-woman-1333558145.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\stock-photo-a-case-of-epidermolysis-bullosa-simplex-on-a-foot-1646345980.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\stock-photo-a-case-of-localized-epidermolysis-bullosa-simplex-in-a-young-man-1327228601.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\stock-photo-bullous-impetigo-impetigo-staphylococcal-infection-1526740688.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\stock-photo-bullous-impetigo-in-old-women-hand-1639164196.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\stock-photo-multiple-target-like-lesion-in-case-chronic-bullous-disease-in-childhood-1189237009.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\stock-photo-skin-blister-a-case-of-bullous-pemphigoid-787662427.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Bullous\te-or-chronic-autoimmune-skin-disease-involving-the-formation-of-bli-2BFENJT.jpeg,Bullous,3
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1255__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1256__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1265-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1266-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1268-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1270__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1277-big__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1283-big__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1284-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1285-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1288__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1289-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1290-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1292__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1293-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1295-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1296__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1298__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1300-big__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1302-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1305-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1307-big__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1309__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1310__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1311-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1311__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\1312__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13Candida040701.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13Candida040702.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13Candida040704.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13CandidaAxillae020210.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13CandidaAxillae071204.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13CandidaAxillae0712041.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13CandidaBreast.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13CandidaBreast030804.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13candidaTongue0123061.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13candidaTongue082205.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13CandidaVulva072103.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\13CandidaVulva072104.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\can-toe__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-barbae-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-barbae-19__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-1.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-10.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-13.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-14.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-15.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-16.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-2.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-3.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-4.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-5.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-6.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-7.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-groin-8.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-1.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-10.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-11.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-12.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-13.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-14.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-16.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-17.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-18.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-19.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-2.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-21.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-23.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-24.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-25.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-26.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-28.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-29.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-30.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-31.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-32.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-33.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-34.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-36.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-38.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-39.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-4.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-40.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-41.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-42.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-43.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-44.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-47.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-48.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-49.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-5.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-51.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-52.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-53.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-54.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-55.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-56.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-6.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-7.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\Candida-penis-765.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-8.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candida-penis-9.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-chronic-mucocutaneous-1.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-chronic-mucocutaneous-2.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-1.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-10.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-11.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-12.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-13.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-14.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-15.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-16.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-17.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-18.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-19.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-2.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-20.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-21.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-22.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-23.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-24.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-25.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-26.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-27.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-28.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-29.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-3.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-30.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-31.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-6.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-8.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-diaper-9.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-1.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-10.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-100.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-101.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-102.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-103.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-104.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-105.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-106.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-107.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-108.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-109.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-11.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-110.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-111.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-112.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-113.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-114.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-115.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-116.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-117.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-118.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-119.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-12.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-121.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-122.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-123.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-124.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-125.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-126.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-127.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-129.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-13.jpeg,Candidiasis,4
D:\SCUT\毕业设计\Code\Dataset\archive\SkinDisease\train\Candidiasis\candidiasis-large-skin-folds-130.jpeg,Candidiasis,4
